本地完整归档相对路径,文件名,类别,大小_MB,GitHub状态
03_视频目录/std官方名/a carrot and an umbrella-0.mp4,a carrot and an umbrella-0.mp4,std官方名,0.261,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a carrot on the bottom of a hot dog, front view-0.mp4","a carrot on the bottom of a hot dog, front view-0.mp4",std官方名,0.242,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a carrot on the top of a hot dog, front view-0.mp4","a carrot on the top of a hot dog, front view-0.mp4",std官方名,0.217,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a carrot-0.mp4,a carrot-0.mp4,std官方名,0.150,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a cat and a dog-0.mp4,a cat and a dog-0.mp4,std官方名,0.378,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a cat drinking water-0.mp4,a cat drinking water-0.mp4,std官方名,0.512,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/A cat eating food out of a bowl-0.mp4,A cat eating food out of a bowl-0.mp4,std官方名,0.429,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a cat grooming itself meticulously with its tongue-0.mp4,a cat grooming itself meticulously with its tongue-0.mp4,std官方名,0.431,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a cat on the right of a dog, front view-0.mp4","a cat on the right of a dog, front view-0.mp4",std官方名,0.360,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a cat playing in park-0.mp4,a cat playing in park-0.mp4,std官方名,0.720,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a cat running happily-0.mp4,a cat running happily-0.mp4,std官方名,0.376,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/A cat wearing sunglasses and working as a lifeguard at a pool.-0.mp4,A cat wearing sunglasses and working as a lifeguard at a pool.-0.mp4,std官方名,0.396,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/A cat wearing sunglasses at a pool-0.mp4,A cat wearing sunglasses at a pool-0.mp4,std官方名,0.482,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a cat-0.mp4,a cat-0.mp4,std官方名,0.423,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a cell phone and a book-0.mp4,a cell phone and a book-0.mp4,std官方名,0.414,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a cell phone-0.mp4,a cell phone-0.mp4,std官方名,0.221,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a chair and a couch-0.mp4,a chair and a couch-0.mp4,std官方名,0.239,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a chair on the left of a couch, front view-0.mp4","a chair on the left of a couch, front view-0.mp4",std官方名,0.244,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a chair-0.mp4,a chair-0.mp4,std官方名,0.299,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a clock and a backpack-0.mp4,a clock and a backpack-0.mp4,std官方名,0.366,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a clock on the left of a vase, front view-0.mp4","a clock on the left of a vase, front view-0.mp4",std官方名,0.383,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a clock-0.mp4,a clock-0.mp4,std官方名,0.259,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/A confused panda in calculus class-0.mp4,A confused panda in calculus class-0.mp4,std官方名,0.255,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/A corgi is playing drum kit.-0.mp4,A corgi is playing drum kit.-0.mp4,std官方名,0.423,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/A corgi's head depicted as an explosion of a nebula-0.mp4,A corgi's head depicted as an explosion of a nebula-0.mp4,std官方名,0.312,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a couch and a potted plant-0.mp4,a couch and a potted plant-0.mp4,std官方名,0.344,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a couch on the right of a bed, front view-0.mp4","a couch on the right of a bed, front view-0.mp4",std官方名,0.162,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a couch-0.mp4,a couch-0.mp4,std官方名,0.268,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas by Hokusai, in the style of Ukiyo-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas by Hokusai, in the style of Ukiyo-0.mp4",std官方名,0.251,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, animated style-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, animated style-0.mp4",std官方名,0.560,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, black and white-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, black and white-0.mp4",std官方名,0.518,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, featuring a steady and smooth perspective-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, featuring a steady and smooth perspective-0.mp4",std官方名,0.401,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, in cyberpunk style-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, in cyberpunk style-0.mp4",std官方名,0.727,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, in super slow motion-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, in super slow motion-0.mp4",std官方名,0.474,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, oil painting-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, oil painting-0.mp4",std官方名,0.689,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, pan left-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, pan left-0.mp4",std官方名,0.399,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, pan right-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, pan right-0.mp4",std官方名,0.472,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, pixel art-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, pixel art-0.mp4",std官方名,0.384,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, racking focus-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, racking focus-0.mp4",std官方名,0.480,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, surrealism style-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, surrealism style-0.mp4",std官方名,0.727,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, tilt down-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, tilt down-0.mp4",std官方名,0.484,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, tilt up-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, tilt up-0.mp4",std官方名,0.501,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, Van Gogh style-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, Van Gogh style-0.mp4",std官方名,0.565,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, watercolor painting-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, watercolor painting-0.mp4",std官方名,0.713,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, with an intense shaking effect-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, with an intense shaking effect-0.mp4",std官方名,0.622,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, zoom in-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, zoom in-0.mp4",std官方名,0.411,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, zoom out-0.mp4","A couple in formal evening wear going home get caught in a heavy downpour with umbrellas, zoom out-0.mp4",std官方名,0.478,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a cow and an elephant-0.mp4,a cow and an elephant-0.mp4,std官方名,0.659,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a cow bending down to drink water from a river-0.mp4,a cow bending down to drink water from a river-0.mp4,std官方名,0.805,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a cow chewing cud while resting in a tranquil barn-0.mp4,a cow chewing cud while resting in a tranquil barn-0.mp4,std官方名,0.390,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a cow on the right of an elephant, front view-0.mp4","a cow on the right of an elephant, front view-0.mp4",std官方名,0.560,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a cow running to join a herd of its kind-0.mp4,a cow running to join a herd of its kind-0.mp4,std官方名,0.514,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a cow-0.mp4,a cow-0.mp4,std官方名,0.453,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a cup and a couch-0.mp4,a cup and a couch-0.mp4,std官方名,0.326,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a cup on the left of a fork, front view-0.mp4","a cup on the left of a fork, front view-0.mp4",std官方名,0.144,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a cup-0.mp4,a cup-0.mp4,std官方名,0.144,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/A cute fluffy panda eating Chinese food in a restaurant-0.mp4,A cute fluffy panda eating Chinese food in a restaurant-0.mp4,std官方名,0.401,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset by Hokusai, in the style of Ukiyo-0.mp4","A cute happy Corgi playing in park, sunset by Hokusai, in the style of Ukiyo-0.mp4",std官方名,0.240,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset, animated style-0.mp4","A cute happy Corgi playing in park, sunset, animated style-0.mp4",std官方名,0.342,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset, black and white-0.mp4","A cute happy Corgi playing in park, sunset, black and white-0.mp4",std官方名,0.320,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset, featuring a steady and smooth perspective-0.mp4","A cute happy Corgi playing in park, sunset, featuring a steady and smooth perspective-0.mp4",std官方名,0.350,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset, in cyberpunk style-0.mp4","A cute happy Corgi playing in park, sunset, in cyberpunk style-0.mp4",std官方名,0.475,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset, in super slow motion-0.mp4","A cute happy Corgi playing in park, sunset, in super slow motion-0.mp4",std官方名,0.283,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset, oil painting-0.mp4","A cute happy Corgi playing in park, sunset, oil painting-0.mp4",std官方名,0.274,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset, pan left-0.mp4","A cute happy Corgi playing in park, sunset, pan left-0.mp4",std官方名,0.346,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset, pan right-0.mp4","A cute happy Corgi playing in park, sunset, pan right-0.mp4",std官方名,0.346,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset, pixel art-0.mp4","A cute happy Corgi playing in park, sunset, pixel art-0.mp4",std官方名,0.248,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset, racking focus-0.mp4","A cute happy Corgi playing in park, sunset, racking focus-0.mp4",std官方名,0.217,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset, surrealism style-0.mp4","A cute happy Corgi playing in park, sunset, surrealism style-0.mp4",std官方名,0.317,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset, tilt down-0.mp4","A cute happy Corgi playing in park, sunset, tilt down-0.mp4",std官方名,0.308,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset, tilt up-0.mp4","A cute happy Corgi playing in park, sunset, tilt up-0.mp4",std官方名,0.258,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset, Van Gogh style-0.mp4","A cute happy Corgi playing in park, sunset, Van Gogh style-0.mp4",std官方名,0.689,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset, watercolor painting-0.mp4","A cute happy Corgi playing in park, sunset, watercolor painting-0.mp4",std官方名,0.260,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset, with an intense shaking effect-0.mp4","A cute happy Corgi playing in park, sunset, with an intense shaking effect-0.mp4",std官方名,0.379,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset, zoom in-0.mp4","A cute happy Corgi playing in park, sunset, zoom in-0.mp4",std官方名,0.342,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset, zoom out-0.mp4","A cute happy Corgi playing in park, sunset, zoom out-0.mp4",std官方名,0.594,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A cute happy Corgi playing in park, sunset-0.mp4","A cute happy Corgi playing in park, sunset-0.mp4",std官方名,0.391,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/A cute raccoon playing guitar in a boat on the ocean-0.mp4,A cute raccoon playing guitar in a boat on the ocean-0.mp4,std官方名,0.337,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a dilapidated phone booth stood as a relic of a bygone era on the sidewalk, frozen in time-0.mp4","a dilapidated phone booth stood as a relic of a bygone era on the sidewalk, frozen in time-0.mp4",std官方名,0.326,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a dining table on the left of a chair, front view-0.mp4","a dining table on the left of a chair, front view-0.mp4",std官方名,0.131,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a dining table-0.mp4,a dining table-0.mp4,std官方名,0.343,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a dog and a horse-0.mp4,a dog and a horse-0.mp4,std官方名,0.715,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a dog drinking water-0.mp4,a dog drinking water-0.mp4,std官方名,0.808,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a dog enjoying a peaceful walk-0.mp4,a dog enjoying a peaceful walk-0.mp4,std官方名,0.455,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a dog on the left of a horse, front view-0.mp4","a dog on the left of a horse, front view-0.mp4",std官方名,0.477,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a dog playing in park-0.mp4,a dog playing in park-0.mp4,std官方名,0.682,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a dog running happily-0.mp4,a dog running happily-0.mp4,std官方名,0.352,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a dog-0.mp4,a dog-0.mp4,std官方名,0.846,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a donut and a suitcase-0.mp4,a donut and a suitcase-0.mp4,std官方名,0.408,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a donut on the bottom of broccoli, front view-0.mp4","a donut on the bottom of broccoli, front view-0.mp4",std官方名,0.526,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a donut on the top of broccoli, front view-0.mp4","a donut on the top of broccoli, front view-0.mp4",std官方名,0.329,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a donut-0.mp4,a donut-0.mp4,std官方名,0.338,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a drone flying over a snowy forest.-0.mp4,a drone flying over a snowy forest.-0.mp4,std官方名,0.983,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A drone view of celebration with Christmas tree and fireworks, starry sky - background.-0.mp4","A drone view of celebration with Christmas tree and fireworks, starry sky - background.-0.mp4",std官方名,0.711,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/A fantasy landscape-0.mp4,A fantasy landscape-0.mp4,std官方名,0.504,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/A fat rabbit wearing a purple robe walking through a fantasy landscape.-0.mp4,A fat rabbit wearing a purple robe walking through a fantasy landscape.-0.mp4,std官方名,0.579,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a fire hydrant and a stop sign-0.mp4,a fire hydrant and a stop sign-0.mp4,std官方名,0.347,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a fire hydrant on the right of a stop sign, front view-0.mp4","a fire hydrant on the right of a stop sign, front view-0.mp4",std官方名,0.394,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a fire hydrant-0.mp4,a fire hydrant-0.mp4,std官方名,0.483,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a fork and a potted plant-0.mp4,a fork and a potted plant-0.mp4,std官方名,0.274,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a fork on the right of a knife, front view-0.mp4","a fork on the right of a knife, front view-0.mp4",std官方名,0.137,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a fork-0.mp4,a fork-0.mp4,std官方名,0.369,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a frisbee and skis-0.mp4,a frisbee and skis-0.mp4,std官方名,0.872,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a frisbee on the left of a sports ball, front view-0.mp4","a frisbee on the left of a sports ball, front view-0.mp4",std官方名,0.242,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a frisbee-0.mp4,a frisbee-0.mp4,std官方名,0.796,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/A future where humans have achieved teleportation technology-0.mp4,A future where humans have achieved teleportation technology-0.mp4,std官方名,0.378,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a giraffe and a bird-0.mp4,a giraffe and a bird-0.mp4,std官方名,0.480,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a giraffe bending down to drink water from a river-0.mp4,a giraffe bending down to drink water from a river-0.mp4,std官方名,0.469,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a giraffe on the right of a bird, front view-0.mp4","a giraffe on the right of a bird, front view-0.mp4",std官方名,0.453,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a giraffe running to join a herd of its kind-0.mp4,a giraffe running to join a herd of its kind-0.mp4,std官方名,0.599,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a giraffe taking a peaceful walk-0.mp4,a giraffe taking a peaceful walk-0.mp4,std官方名,0.699,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a giraffe-0.mp4,a giraffe-0.mp4,std官方名,0.765,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a green bicycle-0.mp4,a green bicycle-0.mp4,std官方名,1.115,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a green bird-0.mp4,a green bird-0.mp4,std官方名,0.286,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a green bowl-0.mp4,a green bowl-0.mp4,std官方名,0.238,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a green car-0.mp4,a green car-0.mp4,std官方名,0.348,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a green chair-0.mp4,a green chair-0.mp4,std官方名,0.227,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a green clock-0.mp4,a green clock-0.mp4,std官方名,0.210,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a green suitcase-0.mp4,a green suitcase-0.mp4,std官方名,0.414,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a green umbrella-0.mp4,a green umbrella-0.mp4,std官方名,0.405,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a green vase-0.mp4,a green vase-0.mp4,std官方名,0.102,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a hair drier and a toothbrush-0.mp4,a hair drier and a toothbrush-0.mp4,std官方名,0.358,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a hair drier on the right of a toothbrush, front view-0.mp4","a hair drier on the right of a toothbrush, front view-0.mp4",std官方名,0.305,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a hair drier-0.mp4,a hair drier-0.mp4,std官方名,0.506,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a handbag and a tie-0.mp4,a handbag and a tie-0.mp4,std官方名,0.363,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a handbag-0.mp4,a handbag-0.mp4,std官方名,0.523,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A happy fuzzy panda playing guitar nearby a campfire, snow mountain in the background-0.mp4","A happy fuzzy panda playing guitar nearby a campfire, snow mountain in the background-0.mp4",std官方名,0.524,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a horse and a sheep-0.mp4,a horse and a sheep-0.mp4,std官方名,0.497,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a horse bending down to drink water from a river-0.mp4,a horse bending down to drink water from a river-0.mp4,std官方名,0.708,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a horse galloping across an open field-0.mp4,a horse galloping across an open field-0.mp4,std官方名,0.490,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a horse on the right of a sheep, front view-0.mp4","a horse on the right of a sheep, front view-0.mp4",std官方名,0.558,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a horse running to join a herd of its kind-0.mp4,a horse running to join a herd of its kind-0.mp4,std官方名,0.552,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a horse taking a peaceful walk-0.mp4,a horse taking a peaceful walk-0.mp4,std官方名,0.411,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a horse-0.mp4,a horse-0.mp4,std官方名,0.382,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a hot dog and a handbag-0.mp4,a hot dog and a handbag-0.mp4,std官方名,0.351,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a hot dog on the bottom of a pizza, front view-0.mp4","a hot dog on the bottom of a pizza, front view-0.mp4",std官方名,0.293,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a hot dog on the top of a pizza, front view-0.mp4","a hot dog on the top of a pizza, front view-0.mp4",std官方名,0.392,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a hot dog-0.mp4,a hot dog-0.mp4,std官方名,0.248,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A jellyfish floating through the ocean, with bioluminescent tentacles-0.mp4","A jellyfish floating through the ocean, with bioluminescent tentacles-0.mp4",std官方名,0.462,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a keyboard and a cell phone-0.mp4,a keyboard and a cell phone-0.mp4,std官方名,0.228,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a keyboard-0.mp4,a keyboard-0.mp4,std官方名,0.326,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a kite and a baseball bat-0.mp4,a kite and a baseball bat-0.mp4,std官方名,0.653,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a kite on the bottom of a skateboard, front view-0.mp4","a kite on the bottom of a skateboard, front view-0.mp4",std官方名,0.764,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a kite on the top of a skateboard, front view-0.mp4","a kite on the top of a skateboard, front view-0.mp4",std官方名,0.527,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a kite-0.mp4,a kite-0.mp4,std官方名,0.613,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a knife and a tv-0.mp4,a knife and a tv-0.mp4,std官方名,0.307,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a knife on the left of a spoon, front view-0.mp4","a knife on the left of a spoon, front view-0.mp4",std官方名,0.044,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a knife-0.mp4,a knife-0.mp4,std官方名,0.265,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/A koala bear playing piano in the forest.-0.mp4,A koala bear playing piano in the forest.-0.mp4,std官方名,0.582,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a laptop and a remote-0.mp4,a laptop and a remote-0.mp4,std官方名,0.453,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a laptop, frozen in time-0.mp4","a laptop, frozen in time-0.mp4",std官方名,0.411,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a laptop-0.mp4,a laptop-0.mp4,std官方名,0.192,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A lightning striking atop of eiffel tower, dark clouds in the sky-0.mp4","A lightning striking atop of eiffel tower, dark clouds in the sky-0.mp4",std官方名,0.314,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/A Mars rover moving on Mars-0.mp4,A Mars rover moving on Mars-0.mp4,std官方名,0.440,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a microwave and a frisbee-0.mp4,a microwave and a frisbee-0.mp4,std官方名,0.325,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a microwave on the bottom of an oven, front view-0.mp4","a microwave on the bottom of an oven, front view-0.mp4",std官方名,0.308,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a microwave on the top of an oven, front view-0.mp4","a microwave on the top of an oven, front view-0.mp4",std官方名,0.159,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a microwave-0.mp4,a microwave-0.mp4,std官方名,0.246,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/A modern art museum, with colorful paintings-0.mp4","A modern art museum, with colorful paintings-0.mp4",std官方名,0.356,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a motorcycle accelerating to gain speed-0.mp4,a motorcycle accelerating to gain speed-0.mp4,std官方名,0.564,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a motorcycle and a boat-0.mp4,a motorcycle and a boat-0.mp4,std官方名,0.526,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a motorcycle and a bus-0.mp4,a motorcycle and a bus-0.mp4,std官方名,0.510,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a motorcycle cruising along a coastal highway-0.mp4,a motorcycle cruising along a coastal highway-0.mp4,std官方名,0.518,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a motorcycle gliding through a snowy field-0.mp4,a motorcycle gliding through a snowy field-0.mp4,std官方名,0.452,未上传，仅在本地完整归档中保留
"03_视频目录/std官方名/a motorcycle on the left of a bus, front view-0.mp4","a motorcycle on the left of a bus, front view-0.mp4",std官方名,0.570,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a motorcycle slowing down to stop-0.mp4,a motorcycle slowing down to stop-0.mp4,std官方名,0.539,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a motorcycle turning a corner-0.mp4,a motorcycle turning a corner-0.mp4,std官方名,0.537,未上传，仅在本地完整归档中保留
03_视频目录/std官方名/a motorcycle-0.mp4,a motorcycle-0.mp4,std官方名,0.437,未上传，仅在本地完整归档中保留
